model,run_id,qid,subject,relation,object,false_object,ras,lexical_so,lexical_sro,negative_label,resistance,override,other_degradation,ror,token_logprob,verbalized_confidence,p_true,self_consistency
redpajama,10,qid_3874,Thorvaldsen Museum,country,Denmark,Germany,1039,2068,242,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7029011121997448,0.0,0.5926666259765625,1.0
redpajama,10,qid_3875,Brazil at the 1968 Summer Olympics,country,Brazil,Mexico,0,0,0,TRUE_OBJECT,1,0,0,0,0.37513521300027985,0.5,0.6406359076499939,0.8
redpajama,10,qid_3879,Institute of Chemistry of Ireland,country,Ireland,Germany,4374,16305,8121,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6376592865689885,0.8,0.5774953365325928,1.0
redpajama,10,qid_3880,Sircilla,country,India,Nepal,649,1865,383,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8014654002884123,,0.581303060054779,0.8
redpajama,10,qid_3882,KMEI-LP,country,United States of America,Dominican Republic,0,0,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7377138853722826,1.0,0.6893056035041809,1.0
redpajama,10,qid_3883,Charlotte Hornets,country,United States of America,France,13524,32833,6144,OTHER,0,0,1,0,0.8433188531533358,1.0,0.7490872144699097,1.0
redpajama,10,qid_3884,Nazarene Theological Seminary,country,United States of America,France,494,1915,76,FALSE_CONTEXT_OBJECT,0,1,0,1,0.87328086855351,1.0,0.7302899360656738,1.0
redpajama,10,qid_3885,Záblatí,country,Czech Republic,Slovenia,42,71,23,FALSE_CONTEXT_OBJECT,0,1,0,1,0.740601215882992,0.0,0.6893056035041809,0.8
redpajama,10,qid_3886,Ba Thín River,country,Vietnam,Bangladesh,0,0,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3773397231075078,1.0,0.6406359076499939,0.6
redpajama,10,qid_3889,Edmund S. Muskie Graduate Fellowship Program,country,United States of America,People's Republic of China,65,120,5,OTHER,0,0,1,0,0.6280799004286872,,0.5573635101318359,0.4
redpajama,10,qid_389,Alfredo Narciso,occupation,actor,model,156,284,36,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3520629400175651,1.0,0.8006919622421265,1.0
redpajama,10,qid_3894,Juliaca,country,Peru,Argentina,8340,14156,4129,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7239752683807306,,0.6477982401847839,1.0
redpajama,10,qid_3896,Neodesha,country,United States of America,Guatemala,1727,3521,448,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7691639202837157,1.0,0.7217432260513306,0.6
redpajama,10,qid_3899,Asalem Rural District,country,Iran,Uzbekistan,29,31,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.18211352912101367,0.95,0.6001883149147034,0.8
redpajama,10,qid_390,Lindsay Ellingson,occupation,model,actor,3264,4336,260,FALSE_CONTEXT_OBJECT,0,1,0,1,0.24008606578186084,0.0,0.8289388418197632,0.4
redpajama,10,qid_3902,Normania Township,country,United States of America,Ireland,7,12,3,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5736911678843785,0.75,0.6370307803153992,0.6
redpajama,10,qid_3903,Kelowna Chiefs,country,Canada,Sweden,329,529,87,TRUE_OBJECT,1,0,0,0,0.5536023699271885,1.0,0.7057850360870361,1.0
redpajama,10,qid_3905,Macedonian Academy of Sciences and Arts,country,North Macedonia,Serbia,1125,2507,348,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8063721157567937,,0.6584175229072571,0.8
redpajama,10,qid_3907,canton of Marseille-La Pomme,country,France,Switzerland,0,0,0,TRUE_OBJECT,1,0,0,0,0.826704786223272,1.0,0.6187804341316223,1.0
redpajama,10,qid_3909,Liškiava,country,Lithuania,Germany,44,102,31,TRUE_OBJECT,1,0,0,0,0.41747310486553474,1.0,0.6261242032051086,0.6
redpajama,10,qid_3911,Devanur,country,India,Nepal,242,459,16,TRUE_OBJECT,1,0,0,0,0.45161651608472303,1.0,0.6076632142066956,1.0
redpajama,10,qid_392,José Feliciano,occupation,composer,actor,2521,3785,398,FALSE_CONTEXT_OBJECT,0,1,0,1,0.1842602257741653,,0.740174412727356,0.6
redpajama,10,qid_3923,Cornville,country,United States of America,Chile,2137,3553,1017,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7667265960708202,0.5,0.6619228720664978,0.6
redpajama,10,qid_3924,"Kowale, Lower Silesian Voivodeship",country,Poland,Russia,0,0,0,OTHER,0,0,1,0,0.8232807488902424,,0.6187804341316223,1.0
redpajama,10,qid_3926,La Couarde-sur-Mer,country,France,Ireland,189,336,112,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8096269923714164,,0.6334102749824524,1.0
redpajama,10,qid_3927,Deh Rahwod District,country,Afghanistan,Uzbekistan,30,43,13,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5612231286531358,1.0,0.6513549089431763,1.0
redpajama,10,qid_393,Hugo Becker,occupation,actor,film producer,169,317,33,OTHER,0,0,1,0,0.3725795572338568,0.5,0.7981867790222168,0.4
redpajama,10,qid_3936,Thabazimbi,country,South Africa,Kazakhstan,2627,4715,346,TRUE_OBJECT,1,0,0,0,0.7719858466348236,1.0,0.5926666259765625,1.0
redpajama,10,qid_3939,Ab Bahri,country,Iran,Afghanistan,1,1,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.04184311025959158,1.0,0.7122321724891663,0.0
redpajama,10,qid_394,Frits Castricum,occupation,politician,playwright,4,7,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.05832077661072152,0.0,0.7057850360870361,0.4
redpajama,10,qid_3944,112th United States Colored Infantry,country,United States of America,Haiti,50,113,54,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6274668405452927,1.0,0.6893056035041809,0.4
redpajama,10,qid_3945,Storsteinnes Chapel,country,Norway,Sweden,9,10,1,FALSE_CONTEXT_OBJECT,0,1,0,1,0.29733654754492345,1.0,0.6334102749824524,0.8
redpajama,10,qid_3951,East New Britain Province,country,Papua New Guinea,Solomon Islands,1953,2533,825,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9397571491521534,,0.5736784338951111,1.0
redpajama,10,qid_3953,77th United States Congress,country,United States of America,People's Republic of China,137,194,18,OTHER,0,0,1,0,0.40820078980914354,,0.6076632142066956,0.0
redpajama,10,qid_3957,Domašov,country,Czech Republic,Hungary,72,91,28,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5759365316298654,1.0,0.672331690788269,0.6
redpajama,10,qid_3958,Magnolia Bible College,country,United States of America,South Korea,24,50,16,FALSE_CONTEXT_OBJECT,0,1,0,1,0.048633752171312813,0.5,0.7057850360870361,0.8
redpajama,10,qid_3960,Mechanicsburg,country,United States of America,People's Republic of China,15756,27923,4752,OTHER,0,0,1,0,0.27850470867127625,,0.6859495043754578,0.8
redpajama,10,qid_3963,Pine Hills,country,United States of America,Dominican Republic,2235,5745,2112,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6911594248944465,1.0,0.66888028383255,0.8
redpajama,10,qid_3964,Monitor House,country,United States of America,Hungary,70,222,57,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4435306894800221,,0.6442250609397888,0.4
redpajama,10,qid_3969,"Łupiny, Masovian Voivodeship",country,Poland,Serbia,0,0,0,TRUE_OBJECT,1,0,0,0,0.7280519943684607,1.0,0.6548947095870972,0.6
redpajama,10,qid_3970,Bookstop,country,United States of America,Japan,174,505,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.265232511049411,0.5,0.7310585975646973,0.4
redpajama,10,qid_3971,Husainid Dynasty,country,Tunisia,Italy,80,264,87,FALSE_CONTEXT_OBJECT,0,1,0,1,0.48641012857325444,1.0,0.6859495043754578,0.6
redpajama,10,qid_3974,Hatnagoda,country,Sri Lanka,Indonesia,0,2,1,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7150168152374883,,0.6825737357139587,1.0
redpajama,10,qid_3975,Deodara,country,India,Nepal,922,1911,23,FALSE_CONTEXT_OBJECT,0,1,0,1,0.29301277726585545,1.0,0.7371581792831421,1.0
redpajama,10,qid_3978,Hyderabad House,country,India,Nepal,4398,7790,1710,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5623203387217004,0.5,0.66888028383255,1.0
redpajama,10,qid_3979,Upper Midwest forest-savanna transition,country,United States of America,Austria,0,5,3,FALSE_CONTEXT_OBJECT,0,1,0,1,0.1667906868247968,0.5,0.5380124449729919,0.6
redpajama,10,qid_3986,Wethersfield,country,United States of America,Spain,16691,34852,11673,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5517134043784471,1.0,0.6113819479942322,0.6
redpajama,10,qid_3993,Zing,country,Nigeria,Kenya,821,5591,932,FALSE_CONTEXT_OBJECT,0,1,0,1,0.20676510779065305,1.0,0.7154240012168884,0.0
redpajama,10,qid_3996,Naluvedapathy,country,India,Nepal,23,34,17,FALSE_CONTEXT_OBJECT,0,1,0,1,0.39855017660081415,0.5,0.6039317846298218,0.4
redpajama,10,qid_400,Claire Adams,occupation,actor,musician,682,1143,381,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4259149395788763,1.0,0.6584175229072571,0.0
redpajama,10,qid_4003,Kehl,country,Germany,Hungary,9744,20930,2999,TRUE_OBJECT,1,0,0,0,0.7701034143898761,,0.6548947095870972,1.0
redpajama,10,qid_4006,Tadami Line,country,Japan,Italy,552,702,47,TRUE_OBJECT,1,0,0,0,0.7132732978989903,1.0,0.6584175229072571,1.0
redpajama,10,qid_4010,Old Persian,country,Iran,Egypt,12463,32462,1523,TRUE_OBJECT,1,0,0,0,0.508262205248671,,0.6001883149147034,1.0
redpajama,10,qid_4011,Ackerman-Dewsnap House,country,United States of America,Denmark,0,0,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7672883691042427,0.9,0.672331690788269,1.0
redpajama,10,qid_4013,"Wilcza Jama, Sokółka County",country,Poland,Sweden,0,0,0,TRUE_OBJECT,1,0,0,0,0.7934829374166059,1.0,0.6001883149147034,1.0
redpajama,10,qid_4015,Naval Nuclear Power Training Command,country,United States of America,People's Republic of China,203,554,137,OTHER,0,0,1,0,0.7402396824677261,0.9,0.4765796959400177,0.6
redpajama,10,qid_402,Lothrop Stoddard,occupation,journalist,photographer,573,750,57,OTHER,0,0,1,0,0.22400346690329856,0.5,0.6825737357139587,0.4
redpajama,10,qid_4033,Reppisch,country,Switzerland,Germany,63,154,69,FALSE_CONTEXT_OBJECT,0,1,0,1,0.06506152781781553,,0.665410578250885,1.0
redpajama,10,qid_4035,U.S. Route 7,country,United States of America,Japan,50017,83260,20190,OTHER,0,0,1,0,0.6348632211056141,,0.66888028383255,0.6
redpajama,10,qid_4039,Francheville Aerodrome,country,France,Slovenia,10,11,0,OTHER,0,0,1,0,0.6508712953107999,1.0,0.6370307803153992,1.0
redpajama,10,qid_4043,Port of Beaumont,country,United States of America,People's Republic of China,926,1210,330,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7958110030470449,0.75,0.6477982401847839,0.6
redpajama,10,qid_4051,"Iron River (CDP), Wisconsin",country,United States of America,Canada,63,101,2,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8802375396076267,1.0,0.6791787147521973,1.0
redpajama,10,qid_4053,Nakina railway station,country,Canada,Russia,2,2,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.22400346690329856,1.0,0.665410578250885,0.4
redpajama,10,qid_4054,Heinola,country,Finland,Denmark,3383,7048,3390,FALSE_CONTEXT_OBJECT,0,1,0,1,0.36823887391391497,0.5,0.7490872144699097,0.8
redpajama,10,qid_4055,Lätäseno,country,Finland,Latvia,121,185,91,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7788007830714049,1.0,0.6926419734954834,1.0
redpajama,10,qid_4060,Mount Shinten,country,Japan,Nepal,0,0,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5576719598760894,,0.6187804341316223,1.0
redpajama,10,qid_4065,Saint-Antonin,country,France,Belgium,1370,2738,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7496971623707188,0.5,0.6513549089431763,1.0
redpajama,10,qid_4068,Dharapani,country,Nepal,India,1461,2505,263,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8025423095997946,1.0,0.6406359076499939,1.0
redpajama,10,qid_4071,Valea Pleșii River,country,Romania,Ukraine,0,0,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.748599777113223,,0.6039317846298218,1.0
redpajama,10,qid_4077,Nesbyen,country,Norway,Sweden,34302,64183,12643,TRUE_OBJECT,1,0,0,0,0.8492071339175982,1.0,0.6548947095870972,1.0
redpajama,10,qid_4079,"Sarnowo, Chełmno County",country,Poland,Russia,0,0,0,TRUE_OBJECT,1,0,0,0,0.9258089321996477,1.0,0.665410578250885,1.0
redpajama,10,qid_4080,Clube Náutico Capibaribe,country,Brazil,Chile,4471,6892,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.47770135062042207,1.0,0.6619228720664978,1.0
redpajama,10,qid_4083,Saint-Pierrevillers,country,France,Poland,0,1,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7458633364819887,0.5,0.6261242032051086,1.0
redpajama,10,qid_4086,Velventos,country,Greece,Turkey,165,258,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.38346915419748745,,0.6992543935775757,0.8
redpajama,10,qid_4087,La Chapelle-en-Vercors,country,France,Spain,128,148,15,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9012217770167625,1.0,0.672331690788269,1.0
redpajama,10,qid_409,Alan Bjerga,occupation,journalist,cartoonist,18,30,10,OTHER,0,0,1,0,0.19923280772063895,,0.6187804341316223,0.0
redpajama,10,qid_4093,Willow River,country,United States of America,Germany,627,2123,768,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6447034445868652,1.0,0.7185943722724915,1.0
redpajama,10,qid_4101,Konjsko Brdo,country,Croatia,Hungary,23,30,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.17859113461243564,1.0,0.7025300860404968,0.6
redpajama,10,qid_4102,New York State Route 157,country,United States of America,Czech Republic,8,31,11,FALSE_CONTEXT_OBJECT,0,1,0,1,0.2631684552730338,0.5,0.672331690788269,1.0
redpajama,10,qid_4104,Le Moustoir,country,France,Netherlands,73,118,9,OTHER,0,0,1,0,0.34491642937146455,,0.6757646203041077,0.8
redpajama,10,qid_4108,"White, Smith & Company",country,United States of America,France,10,105,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.49551956654765933,0.5,0.7185943722724915,0.4
redpajama,10,qid_4110,Mackay Courthouse,country,Australia,United States of America,7,25,6,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5527920226166134,0.6,0.581303060054779,0.4
redpajama,10,qid_4111,Landresse,country,France,Denmark,16,149,9,FALSE_CONTEXT_OBJECT,0,1,0,1,0.40344510655945987,0.5,0.7371581792831421,1.0
redpajama,10,qid_4112,Felsőörs,country,Hungary,Slovenia,88,102,26,OTHER,0,0,1,0,0.8382896435178477,1.0,0.672331690788269,1.0
redpajama,10,qid_4115,"Amesbury, Toronto",country,Canada,Mexico,4,4,0,TRUE_OBJECT,1,0,0,0,0.4108001492961402,,0.6825737357139587,1.0
redpajama,10,qid_4116,Kanmon Bridge,country,Japan,France,185,300,115,TRUE_OBJECT,1,0,0,0,0.7300098398930481,1.0,0.6893056035041809,1.0
redpajama,10,qid_4117,province of Milan,country,Italy,Malta,1963,2752,428,TRUE_OBJECT,1,0,0,0,0.8940446940455115,0.5,0.6548947095870972,1.0
redpajama,10,qid_412,Yannis Ritsos,occupation,poet,lyricist,2979,3616,968,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4630040251755498,0.5,0.6992543935775757,1.0
redpajama,10,qid_4120,University of Burgundy,country,France,Slovakia,9182,19278,1905,TRUE_OBJECT,1,0,0,0,0.7842385811865596,,0.666279673576355,1.0
redpajama,10,qid_4125,Sabana de la Mar,country,Dominican Republic,Mexico,557,899,220,OTHER,0,0,1,0,0.6854460074197603,0.5,0.6825737357139587,0.8
redpajama,10,qid_4128,Atelierhaus Salzamt,country,Austria,Hungary,169,225,5,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4938287873155204,0.5,0.7154240012168884,1.0
redpajama,10,qid_4130,Monti della Tolfa,country,Italy,Spain,173,226,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8071599731594715,1.0,0.672331690788269,1.0
redpajama,10,qid_4133,"Studzianka, Podlaskie Voivodeship",country,Poland,Czech Republic,0,0,0,OTHER,0,0,1,0,0.7600173154305876,,0.7279754281044006,1.0
redpajama,10,qid_4136,Bank of Korea,country,South Korea,North Korea,18931,31609,5074,TRUE_OBJECT,1,0,0,0,0.6938645463986393,0.5,0.665410578250885,0.8
redpajama,10,qid_4142,Kireyevsky District,country,Russia,Poland,31,35,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.43857749732635326,,0.6187804341316223,1.0
redpajama,10,qid_4149,Game,producer,Farhan Akhtar,Ram Gopal Varma,2039,5428,0,OTHER,0,0,1,0,0.14834670774137346,,0.8638516664505005,0.0
redpajama,10,qid_4151,"The Good, the Bad, the Weird",producer,Kim Ji-woon,Kang Je-gyu,889,2443,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6032816598293185,,0.872347354888916,0.0
redpajama,10,qid_416,Chitra Bahadur K.C.,occupation,politician,journalist,23,26,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.03158483669433226,0.1,0.8056321740150452,0.0
redpajama,10,qid_4160,The Wedding Banquet,producer,Ang Lee,David Gordon Green,3028,8484,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.886870635454158,1.0,0.8198933005332947,1.0
redpajama,10,qid_4172,Come and Get It,producer,Paul McCartney,Neil Young,411,974,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4616495531292486,0.8,0.815232515335083,0.0
redpajama,10,qid_4182,The Visitor,producer,Michael London,John Polson,160,263,65,FALSE_CONTEXT_OBJECT,0,1,0,1,0.36716162785565726,1.0,0.7431679368019104,0.0
redpajama,10,qid_4187,9,producer,Shane Acker,Andrew Eaton,1014,3469,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.12394831373381164,0.0,0.5936092734336853,0.8
redpajama,10,qid_4188,The Law,producer,Idrissa Ouédraogo,Brillante Mendoza,40,91,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.2550716131164257,,0.8791467547416687,0.4
redpajama,10,qid_4191,Be Cool,producer,Danny DeVito,Roger Corman,259,736,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3816013100953438,,0.9049869179725647,0.4
redpajama,10,qid_4199,The Room,producer,Greg Sestero,Roger Corman,7246,18146,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9106215144484892,1.0,0.8770562410354614,1.0
redpajama,10,qid_420,Lord George Hamilton,occupation,politician,major general,1895,3324,228,FALSE_CONTEXT_OBJECT,0,1,0,1,0.1397677115624728,1.0,0.6825737357139587,0.4
redpajama,10,qid_4209,On the Town,producer,Arthur Freed,Steve Shagan,890,1283,0,OTHER,0,0,1,0,0.4952776726952283,,0.7490872144699097,0.4
redpajama,10,qid_4223,The Immigrant,producer,Charlie Chaplin,Alexander Korda,23954,60926,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4048264286390959,0.5,0.815232515335083,0.0
redpajama,10,qid_4225,D,producer,Ronnie Screwvala,Sajid Nadiadwala,2712,5907,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.14350200812183375,0.0,0.6757646203041077,0.6
redpajama,10,qid_4229,The Faculty,producer,Robert Rodriguez,Barbet Schroeder,2835,6522,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.24794923533503133,,0.6825737357139587,0.6
redpajama,10,qid_423,Anjali Sudhakar,occupation,actor,musician,19,23,0,OTHER,0,0,1,0,0.10155960870486697,0.5,0.8244618773460388,0.8
redpajama,10,qid_4230,Secret of Mana,producer,Hiromichi Tanaka,Steven Spielberg,60,382,0,OTHER,0,0,1,0,0.7020436021046256,0.7,0.8902942538261414,0.4
redpajama,10,qid_4246,About Time,producer,The Stranglers,Pete Townshend,329,1561,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.579604006374586,1.0,0.8080672025680542,0.6
redpajama,10,qid_4248,The Pledge,producer,Sean Penn,Danny Boyle,1630,5411,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.2242223271369013,,0.6893056035041809,0.4
redpajama,10,qid_425,Rose Beaudet,occupation,actor,model,4,4,0,OTHER,0,0,1,0,0.008891529028843725,1.0,0.8397339582443237,0.4
redpajama,10,qid_4255,Episodes,producer,David Crane,Jerry Seinfeld,2919,6126,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3418982203593614,0.7,0.8175744414329529,0.0
redpajama,10,qid_426,Jean Gabriel Marie,occupation,composer,lyricist,11,13,0,OTHER,0,0,1,0,0.17428379328606977,0.9,0.5660185217857361,0.6
redpajama,10,qid_4267,The Room,producer,Tommy Wiseau,Roger Corman,10324,50028,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9106215144484892,0.5,0.8770562410354614,1.0
redpajama,10,qid_427,Ava Deluca-Verley,occupation,actor,poet,36,52,9,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3259231211890118,0.0,0.8311430811882019,1.0
redpajama,10,qid_4277,Pulse,producer,Kiyoshi Kurosawa,Barbet Schroeder,1172,4059,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.2947346887437551,1.0,0.8221890926361084,0.4
redpajama,10,qid_4279,Da,producer,Julie Corman,Roger Corman,58,180,52,FALSE_CONTEXT_OBJECT,0,1,0,1,0.15024202089516447,1.0,0.7826625108718872,0.4
redpajama,10,qid_4296,Young Adult,producer,Diablo Cody,Ben Affleck,4796,10032,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5119984948208387,1.0,0.8951566815376282,0.4
redpajama,10,qid_4317,The Debt,producer,Matthew Vaughn,Mick Jackson,661,1571,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.35725806935838594,1.0,0.7799928784370422,0.8
redpajama,10,qid_4320,Switch,producer,Golden Earring,Paul McCartney,495,800,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.19633562975933364,,0.8840392827987671,0.0
redpajama,10,qid_4334,A Good Year,producer,Ridley Scott,Laura Ziskin,2545,7925,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4415858564494009,0.8,0.7606506943702698,0.6
redpajama,10,qid_4342,The Intern,producer,Nancy Meyers,Diablo Cody,3368,8295,0,OTHER,0,0,1,0,0.6491256949326004,,0.9381240010261536,0.8
redpajama,10,qid_4345,The Player,producer,Michael Tolkin,Chris Columbus,742,1666,0,OTHER,0,0,1,0,0.5821566991291531,1.0,0.8615382313728333,0.6
redpajama,10,qid_435,Bobby Henon,occupation,politician,lawyer,163,392,88,TRUE_OBJECT,1,0,0,0,0.4321998476103486,0.0,0.7662936449050903,1.0
redpajama,10,qid_4352,The Bow,producer,Kim Ki-duk,Finos Film,359,1211,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3125202732531045,,0.8438951373100281,0.0
redpajama,10,qid_4354,Philadelphia,producer,Jonathan Demme,Michael Douglas,4531,10210,0,OTHER,0,0,1,0,0.41019883179056355,0.8,0.9133679866790771,0.4
redpajama,10,qid_436,Erwin Schulhoff,occupation,composer,lyricist,2813,3370,1205,OTHER,0,0,1,0,0.18752780991936216,1.0,0.7122321724891663,0.8
redpajama,10,qid_4366,The Cat Returns,producer,Toshio Suzuki,James Cameron,348,637,0,OTHER,0,0,1,0,0.6881287672402134,0.7,0.7879312038421631,1.0
redpajama,10,qid_4367,Up in the Air,producer,Jason Reitman,Michael Douglas,7831,16212,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6561363121253421,,0.7799928784370422,0.0
redpajama,10,qid_4373,The Promise,producer,Fred Weintraub,Michael London,9,32,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.20798017839493196,1.0,0.7549149990081787,0.0
redpajama,10,qid_4379,Hugo,producer,Martin Scorsese,Freddie Fields,17871,44803,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6716961363653859,1.0,0.9284088015556335,0.6
redpajama,10,qid_4381,The Campaign,producer,Jay Roach,Robert Rodriguez,3050,6145,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6429743860390306,,0.847967803478241,0.6
redpajama,10,qid_4388,Henry Fool,producer,Hal Hartley,Harold Ramis,1118,3026,0,OTHER,0,0,1,0,0.7791811497466645,0.0,0.8128673434257507,1.0
redpajama,10,qid_439,Salvador Allende,occupation,politician,dentist,24804,49351,5678,FALSE_CONTEXT_OBJECT,0,1,0,1,0.14618949870929904,0.0,0.8056321740150452,0.6
redpajama,10,qid_44,Sarah Dawn Finer,occupation,songwriter,guitarist,92,116,13,OTHER,0,0,1,0,0.265232511049411,1.0,0.8104788661003113,1.0
redpajama,10,qid_4417,In My Life,producer,George Martin,Bill Szymczyk,3413,5488,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.30978554847668166,1.0,0.6959583163261414,0.6
redpajama,10,qid_4424,Crest of a Knave,producer,Jethro Tull,Sonic Youth,933,2393,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.43857749732635326,,0.7057850360870361,0.0
redpajama,10,qid_4429,Parenthood,producer,Brian Grazer,Roger Corman,917,1538,448,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8043076469766031,1.0,0.8056321740150452,1.0
redpajama,10,qid_4431,Bee Movie,producer,Jerry Seinfeld,Michael London,1914,7013,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5764992443663931,1.0,0.8840392827987671,0.6
redpajama,10,qid_4441,The Hayseeds' Back-blocks Show,producer,Beaumont Smith,Oliver Morosco,11,25,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.583864737120726,1.0,0.7662936449050903,0.0
redpajama,10,qid_4452,The Thing from Another World,producer,Howard Hawks,RKO Pictures,2255,11346,0,OTHER,0,0,1,0,0.31221522664653706,,0.7879312038421631,1.0
redpajama,10,qid_4453,Voulez-Vous,producer,Benny Andersson,Alan Winstanley,819,1740,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.325604992252653,,0.8459424376487732,0.6
redpajama,10,qid_4458,Taken,producer,Luc Besson,Toby Emmerich,7822,21070,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5579443271282474,1.0,0.9281486868858337,0.4
redpajama,10,qid_4461,Tenure,producer,Paul Schiff,Carl Reiner,8,38,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.1437825593680883,,0.8267117738723755,0.4
redpajama,10,qid_4483,The Cookbook,producer,Missy Elliott,Damon Dash,901,1622,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.06660441748712032,0.8,0.8056321740150452,0.0
redpajama,10,qid_4485,Broken,producer,Trent Reznor,Roger Edens,3632,9418,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.25062710987572007,,0.8418256044387817,0.0
redpajama,10,qid_4486,Echo,producer,Tom Petty,Brian Eno,16764,28976,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.24032063934970863,,0.6825737357139587,0.0
redpajama,10,qid_4487,Office Space,producer,Mike Judge,Tony Scott,5295,11021,0,TRUE_OBJECT,1,0,0,0,0.8682849354322253,,0.8577680587768555,1.0
redpajama,10,qid_4499,Images,producer,Lucio Battisti,Todd Rundgren,154,297,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.021371369532876144,,0.7549149990081787,0.4
redpajama,10,qid_45,Brendan Canty,occupation,musician,pianist,643,686,156,OTHER,0,0,1,0,0.498918511586472,1.0,0.793105959892273,0.8
